Date,SST,SOI,month,SST_Climatology,SST_Anomaly,SOI_lag_1,SOI_lag_2,SOI_lag_3,month_sin,month_cos,SST_Anomaly_lag_1,SST_Anomaly_lag_2,SST_Anomaly_lag_3,ENSO_Label,ONI,ENSO_Phase,SST_Anomaly_rolling_3m,SOI_rolling_3m,SST_Anomaly_rolling_6m,SST_SOI_interaction,SST_trend,SOI_trend,is_djf,is_jja,OHC_Anomaly
1/1/1982,26.583525,1.2,1,26.448738,0.1347866,0.5,0.2,-0.4,0.5,0.866025404,-0.33855438,-0.5920086,-0.18071365,1,-0.1,Neutral,,,,0.161743927,0.473341,0.7,1,0,-0.9383844
2/1/1982,26.45504,0.3,2,26.640648,-0.18560791,1.2,0.5,0.2,0.866025404,0.5,0.1347866,-0.33855438,-0.5920086,1,-0.1,Neutral,-0.129791896,0.666666667,,-0.055682373,-0.32039452,-0.9,1,0,
3/1/1982,27.034319,0.6,3,27.137852,-0.10353279,0.3,1.2,0.5,1,6.12E-17,-0.18560791,0.1347866,-0.33855438,1,-0.3,Neutral,-0.051451365,0.7,,-0.062119675,0.08207512,0.3,0,0,
4/1/1982,27.782715,0.1,4,27.688173,0.09454155,0.6,0.3,1.2,0.866025404,-0.5,-0.10353279,-0.18560791,0.1347866,1,0.1,Neutral,-0.064866384,0.333333333,,0.009454155,0.19807434,-0.5,0,0,13.004336
5/1/1982,28.32491,-0.3,5,27.753109,0.57180023,0.1,0.6,0.3,0.5,-0.866025404,0.09454155,-0.10353279,-0.18560791,1,0.2,Neutral,0.187602997,0.133333333,0.028905551,-0.17154007,0.47725868,-0.4,0,0,
6/1/1982,28.318104,-1,6,27.59718,0.7209244,-0.3,0.1,0.6,1.22E-16,-1,0.57180023,0.09454155,-0.10353279,2,0.5,El Niño,0.462422053,-0.4,0.205485344,-0.720924377,0.14912415,-0.7,0,1,
7/1/1982,27.516773,-1.5,7,27.18561,0.3311634,-1,-0.3,0.1,-0.5,-0.866025404,0.7209244,0.57180023,0.09454155,2,0.7,El Niño,0.541296005,-0.933333333,0.238214811,-0.49674511,-0.38976097,-0.5,0,1,20.290571
8/1/1982,27.732328,-1.7,8,26.803362,0.9289665,-1.5,-1,-0.3,-0.866025404,-0.5,0.3311634,0.7209244,0.57180023,2,0.7,El Niño,0.660351435,-1.4,0.423977216,-1.579243088,0.5978031,-0.2,0,1,
9/1/1982,27.98785,-1.7,9,26.689117,1.2987328,-1.7,-1.5,-1,-1,-1.84E-16,0.9289665,0.3311634,0.7209244,2,0.8,El Niño,0.852954229,-1.633333333,0.657688141,-2.207845688,0.36976624,0,0,0,
10/1/1982,28.516157,-1.7,10,26.646967,1.8691902,-1.7,-1.7,-1.5,-0.866025404,0.5,1.2987328,0.9289665,0.3311634,2,1.1,El Niño,1.365629832,-1.7,0.953462919,-3.177623367,0.57045746,0,0,0,4.762616
11/1/1982,28.520462,-2.6,11,26.667572,1.85289,-1.7,-1.7,-1.7,-0.5,0.866025404,1.8691902,1.2987328,0.9289665,2,1.6,El Niño,1.673604329,-2,1.166977882,-4.817514038,-0.016300201,-0.9,0,0,
12/1/1982,28.873524,-2.2,12,26.522655,2.3508682,-2.6,-1.7,-1.7,-2.45E-16,1,1.85289,1.8691902,1.2987328,2,2,El Niño,2.024316152,-2.166666667,1.43863519,-5.171910095,0.4979782,0.4,1,0,
1/1/1983,28.718637,-3.5,1,26.448738,2.2698994,-2.2,-2.6,-1.7,0.5,0.866025404,2.3508682,1.85289,1.8691902,2,2.2,El Niño,2.157885869,-2.766666667,1.761757851,-7.944647789,-0.08096886,-1.3,1,0,3.4210284
2/1/1983,28.558792,-3.6,2,26.640648,1.9181442,-3.5,-2.2,-2.6,0.866025404,0.5,2.2698994,2.3508682,1.85289,2,2.2,El Niño,2.179637273,-3.1,1.926620801,-6.905319214,-0.35175514,-0.1,1,0,
3/1/1983,28.477703,-2.4,3,27.137852,1.3398514,-3.6,-3.5,-2.2,1,6.12E-17,1.9181442,2.2698994,2.3508682,1,0,Neutral,1.842631658,-3.166666667,1.933473905,-3.215643311,-0.57829285,1.2,0,0,
4/1/1983,28.506384,-0.9,4,27.688173,0.8182106,-2.4,-3.6,-3.5,0.866025404,-0.5,1.3398514,1.9181442,2.2698994,2,1.9,El Niño,1.358735402,-2.3,1.758310636,-0.736389542,-0.5216408,1.5,0,0,11.559203
5/1/1983,28.552773,0.6,5,27.753109,0.79966354,-0.9,-2.4,-3.6,0.5,-0.866025404,0.8182106,1.3398514,1.9181442,2,1.5,El Niño,0.985908508,-0.9,1.582772891,0.479798126,-0.018547058,1.5,0,0,
6/1/1983,28.123856,0,6,27.59718,0.5266762,0.6,-0.9,-2.4,1.22E-16,-1,0.79966354,0.8182106,1.3398514,2,1.3,El Niño,0.714850108,-0.1,1.278740883,0,-0.27298737,-0.6,0,1,
7/1/1983,26.85689,-0.6,7,27.18561,-0.3287201,0,0.6,-0.9,-0.5,-0.866025404,0.5266762,0.79966354,0.8182106,2,1.1,El Niño,0.332539876,-1.48E-16,0.845637639,0.197232056,-0.8553963,-0.6,0,1,-12.415869
8/1/1983,26.345356,0.1,8,26.803362,-0.4580059,-0.6,0,0.6,-0.866025404,-0.5,-0.3287201,0.5266762,0.79966354,2,0.7,El Niño,-0.086683273,-0.166666667,0.449612617,-0.045800591,-0.12928581,0.7,0,1,
9/1/1983,26.26738,0.9,9,26.689117,-0.42173767,0.1,-0.6,0,-1,-1.84E-16,-0.4580059,-0.3287201,0.5266762,1,0.3,Neutral,-0.402821223,0.133333333,0.156014442,-0.379563904,0.036268234,0.8,0,0,
10/1/1983,25.616476,0.4,10,26.646967,-1.0304909,0.9,0.1,-0.6,-0.866025404,0.5,-0.42173767,-0.4580059,-0.3287201,1,-0.1,Neutral,-0.636744817,0.466666667,-0.15210247,-0.41219635,-0.6087532,-0.5,0,0,-18.19348
11/1/1983,25.378511,-0.1,11,26.667572,-1.2890606,0.4,0.9,0.1,-0.5,0.866025404,-1.0304909,-0.42173767,-0.4580059,0,-0.5,La Niña,-0.913763046,0.4,-0.50022316,0.128906059,-0.25856972,-0.5,0,0,
12/1/1983,25.349157,0,12,26.522655,-1.1734982,-0.1,0.4,0.9,-2.45E-16,1,-1.2890606,-1.0304909,-0.42173767,0,-0.8,La Niña,-1.164349874,0.1,-0.783585548,0,0.11556244,0.1,1,0,
1/1/1984,25.4886,0.2,1,26.448738,-0.9601383,0,-0.1,0.4,0.5,0.866025404,-1.1734982,-1.2890606,-1.0304909,0,-0.9,La Niña,-1.140899022,0.033333333,-0.88882192,-0.192027664,0.21335983,0.2,1,0,-12.425701
2/1/1984,26.510902,0.9,2,26.640648,-0.12974548,0.2,0,-0.1,0.866025404,0.5,-0.9601383,-1.1734982,-1.2890606,0,-0.9,La Niña,-0.754460653,0.366666667,-0.834111849,-0.116770935,0.83039284,0.7,1,0,
3/1/1984,26.638172,-0.2,3,27.137852,-0.49967957,0.9,0.2,0,1,6.12E-17,-0.12974548,-0.9601383,-1.1734982,2,2.2,El Niño,-0.529854457,0.3,-0.847102165,0.099935913,-0.36993408,-1.1,0,0,
4/1/1984,27.227732,0.3,4,27.688173,-0.4604416,-0.2,0.9,0.2,0.866025404,-0.5,-0.49967957,-0.12974548,-0.9601383,1,-0.4,Neutral,-0.363288879,0.333333333,-0.752093951,-0.138132477,0.039237976,0.5,0,0,-16.731236
5/1/1984,27.125025,0.2,5,27.753109,-0.6280842,0.3,-0.2,0.9,0.5,-0.866025404,-0.4604416,-0.49967957,-0.12974548,1,-0.3,Neutral,-0.529401779,0.1,-0.641931216,-0.125616837,-0.1676426,-0.1,0,0,
6/1/1984,26.57954,-0.3,6,27.59718,-1.0176392,0.2,0.3,-0.2,1.22E-16,-1,-0.6280842,-0.4604416,-0.49967957,1,-0.4,Neutral,-0.702054977,0.066666667,-0.615954717,0.305291748,-0.38955498,-0.5,0,1,
7/1/1984,26.535576,0.2,7,27.18561,-0.65003395,-0.3,0.2,0.3,-0.5,-0.866025404,-1.0176392,-0.6280842,-0.4604416,0,-0.5,La Niña,-0.765252431,0.033333333,-0.564270655,-0.13000679,0.3676052,0.5,0,1,-5.848043
8/1/1984,26.290085,0.4,8,26.803362,-0.51327705,0.2,-0.3,0.2,-0.866025404,-0.5,-0.65003395,-1.0176392,-0.6280842,1,-0.4,Neutral,-0.726983388,0.1,-0.628192584,-0.205310822,0.1367569,0.2,0,1,
9/1/1984,26.273235,0.1,9,26.689117,-0.4158821,0.4,0.2,-0.3,-1,-1.84E-16,-0.51327705,-0.65003395,-1.0176392,1,-0.3,Neutral,-0.526397705,0.233333333,-0.614226341,-0.041588211,0.09739494,-0.3,0,0,
10/1/1984,25.92423,-0.3,10,26.646967,-0.72273636,0.1,0.4,0.2,-0.866025404,0.5,-0.4158821,-0.51327705,-0.65003395,1,-0.2,Neutral,-0.550631841,0.066666667,-0.657942136,0.216820908,-0.30685425,-0.4,0,0,-8.127605
11/1/1984,25.383427,0.3,11,26.667572,-1.2841454,-0.3,0.1,0.4,-0.5,0.866025404,-0.72273636,-0.4158821,-0.51327705,1,-0.2,Neutral,-0.807587941,0.033333333,-0.767285665,-0.385243607,-0.561409,0.6,0,0,
12/1/1984,25.040703,-0.1,12,26.522655,-1.4819527,0.3,-0.3,0.1,-2.45E-16,1,-1.2841454,-0.72273636,-0.4158821,0,-0.6,La Niña,-1.162944794,-0.033333333,-0.844671249,0.148195267,-0.19780731,-0.4,1,0,
1/1/1985,25.162136,-0.3,1,26.448738,-1.286602,-0.1,0.3,-0.3,0.5,0.866025404,-1.4819527,-1.2841454,-0.72273636,0,-1.1,La Niña,-1.350900014,-0.033333333,-0.950765928,0.385980606,0.19535065,-0.2,1,0,-3.6887856
2/1/1985,25.726883,1.2,2,26.640648,-0.91376495,-0.3,-0.1,0.3,0.866025404,0.5,-1.286602,-1.4819527,-1.2841454,0,-1.1,La Niña,-1.22743988,0.266666667,-1.017513911,-1.096517944,0.37283707,1.5,1,0,
3/1/1985,26.272211,0.8,3,27.137852,-0.86564064,1.2,-0.3,-0.1,1,6.12E-17,-0.91376495,-1.286602,-1.4819527,0,-0.6,La Niña,-1.022002538,0.566666667,-1.092473666,-0.692512512,0.048124313,-0.4,0,0,
4/1/1985,26.629194,1.2,4,27.688173,-1.058979,0.8,1.2,-0.3,0.866025404,-0.5,-0.86564064,-0.91376495,-1.286602,0,-0.8,La Niña,-0.946128209,1.066666667,-1.148514112,-1.270774841,-0.1933384,0.4,0,0,1.7747232
5/1/1985,26.732206,0.4,5,27.753109,-1.0209026,1.2,0.8,1.2,0.5,-0.866025404,-1.058979,-0.86564064,-0.91376495,0,-0.8,La Niña,-0.981840769,0.8,-1.104640325,-0.408361053,0.0380764,-0.8,0,0,
6/1/1985,26.559,-0.4,6,27.59718,-1.0381794,0.4,1.2,0.8,1.22E-16,-1,-1.0209026,-1.058979,-0.86564064,0,-0.8,La Niña,-1.039353689,0.4,-1.030678113,0.415271759,-0.017276764,-0.8,0,1,
7/1/1985,26.43971,-0.1,7,27.18561,-0.7458992,-0.4,0.4,1.2,-0.5,-0.866025404,-1.0381794,-1.0209026,-1.058979,0,-0.8,La Niña,-0.934993744,-0.033333333,-0.940560977,0.07458992,0.2922802,0.3,0,1,1.3113353
8/1/1985,26.200602,1,8,26.803362,-0.6027603,-0.1,-0.4,0.4,-0.866025404,-0.5,-0.7458992,-1.0381794,-1.0209026,0,-0.6,La Niña,-0.795612971,0.166666667,-0.88872687,-0.602760315,0.14313889,1.1,0,1,
9/1/1985,25.90171,0,9,26.689117,-0.7874069,1,-0.1,-0.4,-1,-1.84E-16,-0.6027603,-0.7458992,-1.0381794,0,-0.5,La Niña,-0.712022146,0.3,-0.875687917,0,-0.1846466,-1,0,0,
10/1/1985,25.948742,-0.4,10,26.646967,-0.698225,0,1,-0.1,-0.866025404,0.5,-0.7874069,-0.6027603,-0.7458992,0,-0.5,La Niña,-0.696130753,0.2,-0.815562248,0.279290009,0.0891819,-0.4,0,0,-0.029433182
11/1/1985,26.175632,-0.2,11,26.667572,-0.49193954,-0.4,0,1,-0.5,0.866025404,-0.698225,-0.7874069,-0.6027603,1,-0.4,Neutral,-0.659190496,-0.2,-0.727401733,0.098387909,0.20628548,0.2,0,0,
12/1/1985,25.988195,0.2,12,26.522655,-0.53446007,-0.2,-0.4,0,-2.45E-16,1,-0.49193954,-0.698225,-0.7874069,1,-0.3,Neutral,-0.574874878,-0.133333333,-0.643448512,-0.106892014,-0.042520523,0.4,1,0,
1/1/1986,25.767262,1,1,26.448738,-0.6814766,0.2,-0.2,-0.4,0.5,0.866025404,-0.53446007,-0.49193954,-0.698225,1,-0.4,Neutral,-0.569292068,0.333333333,-0.632711411,-0.681476593,-0.14701653,0.8,1,0,0.91806793
2/1/1986,25.857658,-1,2,26.640648,-0.7829895,1,0.2,-0.2,0.866025404,0.5,-0.6814766,-0.53446007,-0.49193954,1,-0.4,Neutral,-0.666308721,0.066666667,-0.662749608,0.782989502,-0.10151291,-2,1,0,
3/1/1986,26.568628,0.5,3,27.137852,-0.5692234,-1,1,0.2,1,6.12E-17,-0.7829895,-0.6814766,-0.53446007,0,-1,La Niña,-0.6778965,0.166666667,-0.626385689,-0.284611702,0.2137661,1.5,0,0,
4/1/1986,27.236773,0.3,4,27.688173,-0.45140076,0.5,-1,1,0.866025404,-0.5,-0.5692234,-0.7829895,-0.6814766,0,-0.5,La Niña,-0.601204554,-0.066666667,-0.585248311,-0.135420227,0.11782265,-0.2,0,0,13.797963
5/1/1986,27.260157,-0.2,5,27.753109,-0.49295235,0.3,0.5,-1,0.5,-0.866025404,-0.45140076,-0.5692234,-0.7829895,1,-0.3,Neutral,-0.504525503,0.2,-0.585417112,0.098590469,-0.04155159,-0.5,0,0,
6/1/1986,27.330805,1,6,27.59718,-0.2663746,-0.2,0.3,0.5,1.22E-16,-1,-0.49295235,-0.45140076,-0.5692234,1,-0.2,Neutral,-0.403575897,0.366666667,-0.540736198,-0.266374588,0.22657776,1.2,0,1,
7/1/1986,27.216106,0.3,7,27.18561,0.030496597,1,-0.2,0.3,-0.5,-0.866025404,-0.2663746,-0.49295235,-0.45140076,1,-0.1,Neutral,-0.242943446,0.366666667,-0.422074,0.009148979,0.2968712,-0.7,0,1,6.9390073
8/1/1986,27.056667,-0.4,8,26.803362,0.25330544,0.3,1,-0.2,-0.866025404,-0.5,0.030496597,-0.2663746,-0.49295235,1,0,Neutral,0.005809148,0.3,-0.249358177,-0.101322174,0.22280884,-0.7,0,1,
9/1/1986,27.126226,-0.5,9,26.689117,0.437109,-0.4,0.3,1,-1,-1.84E-16,0.25330544,0.030496597,-0.2663746,1,0.2,Neutral,0.240303675,-0.2,-0.081636111,-0.218554497,0.18380356,-0.1,0,0,
10/1/1986,27.243227,0.6,10,26.646967,0.5962601,-0.5,-0.4,0.3,-0.866025404,0.5,0.437109,0.25330544,0.030496597,1,0.4,Neutral,0.4288915,-0.1,0.092974027,0.357756042,0.15915108,1.1,0,0,16.399977
11/1/1986,27.313992,-1.2,11,26.667572,0.6464195,0.6,-0.5,-0.4,-0.5,0.866025404,0.5962601,0.437109,0.25330544,2,0.7,El Niño,0.55992953,-0.366666667,0.282869339,-0.77570343,0.050159454,-1.8,0,0,
12/1/1986,27.434446,-1.4,12,26.522655,0.91179085,-1.2,0.6,-0.5,-2.45E-16,1,0.6464195,0.5962601,0.437109,2,0.9,El Niño,0.718156815,-0.666666667,0.479230245,-1.276507187,0.26537132,-0.2,1,0,
1/1/1987,27.482958,-0.7,1,26.448738,1.0342197,-1.4,-1.2,0.6,0.5,0.866025404,0.91179085,0.6464195,0.5962601,2,1.2,El Niño,0.864143372,-1.1,0.646517436,-0.723953819,0.122428894,0.7,1,0,12.340375
2/1/1987,27.520016,-1.2,2,26.640648,0.8793678,-0.7,-1.4,-1.2,0.866025404,0.5,1.0342197,0.91179085,0.6464195,2,1.2,El Niño,0.941792806,-1.1,0.750861168,-1.055241394,-0.15485191,-0.5,1,0,
3/1/1987,28.103453,-1.3,3,27.137852,0.96560097,-1.2,-0.7,-1.4,1,6.12E-17,0.8793678,1.0342197,0.91179085,0,-0.5,La Niña,0.959729513,-1.066666667,0.838943164,-1.255281258,0.08623314,-0.1,0,0,
4/1/1987,28.23902,-1.4,4,27.688173,0.5508461,-1.3,-1.2,-0.7,0.866025404,-0.5,0.96560097,0.8793678,1.0342197,2,1.2,El Niño,0.798604965,-1.3,0.831374168,-0.77118454,-0.41475487,-0.1,0,0,8.165877
5/1/1987,28.18028,-1.3,5,27.753109,0.4271717,-1.4,-1.3,-1.2,0.5,-0.866025404,0.5508461,0.96560097,0.8793678,2,1.1,El Niño,0.647872925,-1.333333333,0.794832865,-0.555323219,-0.12367439,0.1,0,0,
6/1/1987,28.42984,-1.1,6,27.59718,0.8326607,-1.3,-1.4,-1.3,1.22E-16,-1,0.4271717,0.5508461,0.96560097,2,0.9,El Niño,0.603559494,-1.266666667,0.781644503,-0.915926743,0.40548897,0.2,0,1,
7/1/1987,28.328272,-1.4,7,27.18561,1.142662,-1.1,-1.3,-1.4,-0.5,-0.866025404,0.8326607,0.4271717,0.5508461,2,1,El Niño,0.800831477,-1.266666667,0.799718221,-1.599726868,0.31000137,-0.3,0,1,6.4280653
8/1/1987,28.073002,-0.9,8,26.803362,1.26964,-1.4,-1.1,-1.3,-0.866025404,-0.5,1.142662,0.8326607,0.4271717,2,1.2,El Niño,1.081654231,-1.133333333,0.864763578,-1.142675972,0.12697792,0.5,0,1,
9/1/1987,28.044813,-1,9,26.689117,1.3556957,-0.9,-1.4,-1.1,-1,-1.84E-16,1.26964,1.142662,0.8326607,2,1.5,El Niño,1.255999247,-1.1,0.929779371,-1.355695724,0.086055756,-0.1,0,0,
10/1/1987,27.68347,-0.4,10,26.646967,1.0365028,-1,-0.9,-1.4,-0.866025404,0.5,1.3556957,1.26964,1.142662,2,1.7,El Niño,1.220612844,-0.766666667,1.01072216,-0.414601135,-0.3191929,0.6,0,0,-0.3014838
11/1/1987,27.604898,0,11,26.667572,0.93732643,-0.4,-1,-0.9,-0.5,0.866025404,1.0365028,1.3556957,1.26964,2,1.6,El Niño,1.109841665,-0.466666667,1.095747948,0,-0.09917641,0.4,0,0,
12/1/1987,27.342646,-0.5,12,26.522655,0.81999016,0,-0.4,-1,-2.45E-16,1,0.93732643,1.0365028,1.3556957,2,1.5,El Niño,0.931273142,-0.3,1.093636195,-0.409995079,-0.11733627,-0.5,1,0,
1/1/1988,27.171257,-0.1,1,26.448738,0.7225189,-0.5,0,-0.4,0.5,0.866025404,0.81999016,0.93732643,1.0365028,2,1.1,El Niño,0.826611837,-0.2,1.02361234,-0.072251892,-0.09747124,0.4,1,0,-4.2429385
2/1/1988,26.883091,-0.4,2,26.640648,0.24244308,-0.1,-0.5,0,0.866025404,0.5,0.7225189,0.81999016,0.93732643,2,1.1,El Niño,0.594984055,-0.333333333,0.85241286,-0.096977234,-0.48007584,-0.3,1,0,
3/1/1988,27.222605,0.6,3,27.137852,0.08475304,-0.4,-0.1,-0.5,1,6.12E-17,0.24244308,0.7225189,0.81999016,2,1.2,El Niño,0.349905014,0.033333333,0.640589078,0.050851822,-0.15769005,1,0,0,
4/1/1988,27.174715,0.1,4,27.688173,-0.51345825,0.6,-0.4,-0.1,0.866025404,-0.5,0.08475304,0.24244308,0.7225189,2,0.5,El Niño,-0.062087377,0.1,0.38226223,-0.051345825,-0.5982113,-0.5,0,0,-12.353121
5/1/1988,26.40947,0.9,5,27.753109,-1.3436394,0.1,0.6,-0.4,0.5,-0.866025404,-0.51345825,0.08475304,0.24244308,1,0.1,Neutral,-0.59078153,0.533333333,0.002101262,-1.209275436,-0.8301811,0.8,0,0,
6/1/1988,25.879934,0.1,6,27.59718,-1.7172451,0.9,0.1,0.6,1.22E-16,-1,-1.3436394,-0.51345825,0.08475304,1,-0.3,Neutral,-1.191447576,0.366666667,-0.420771281,-0.17172451,-0.37360573,-0.8,0,1,
7/1/1988,25.452179,1,7,27.18561,-1.7334309,0.1,0.9,0.1,-0.5,-0.866025404,-1.7172451,-1.3436394,-0.51345825,0,-0.9,La Niña,-1.598105113,0.666666667,-0.830096245,-1.733430862,-0.01618576,0.9,0,1,-14.005551
8/1/1988,25.368246,1.5,8,26.803362,-1.4351158,1,0.1,0.9,-0.866025404,-0.5,-1.7334309,-1.7172451,-1.3436394,0,-1.3,La Niña,-1.62859726,0.866666667,-1.109689395,-2.152673721,0.29831505,0.5,0,1,
9/1/1988,25.754126,1.8,9,26.689117,-0.93499184,1.5,1,0.1,-1,-1.84E-16,-1.4351158,-1.7334309,-1.7172451,0,-1.3,La Niña,-1.367846171,1.433333333,-1.279646873,-1.682985306,0.500124,0.3,0,0,
10/1/1988,24.619856,1.4,10,26.646967,-2.027111,1.8,1.5,1,-0.866025404,0.5,-0.93499184,-1.4351158,-1.7334309,0,-1.1,La Niña,-1.465739568,1.566666667,-1.53192234,-2.837955475,-1.0921192,-0.4,0,0,-21.546465
11/1/1988,24.46862,1.7,11,26.667572,-2.1989517,1.4,1.8,1.5,-0.5,0.866025404,-2.027111,-0.93499184,-1.4351158,0,-1.2,La Niña,-1.720351537,1.633333333,-1.674474398,-3.738217926,-0.17184067,0.3,0,0,
12/1/1988,24.512772,1.2,12,26.522655,-2.0098839,1.7,1.4,1.8,-2.45E-16,1,-2.1989517,-2.027111,-0.93499184,0,-1.5,La Niña,-2.078648885,1.433333333,-1.723247528,-2.411860657,0.18906784,-0.5,1,0,
1/1/1989,24.448359,1.5,1,26.448738,-2.0003796,1.2,1.7,1.4,0.5,0.866025404,-2.0098839,-2.1989517,-2.027111,0,-1.8,La Niña,-2.069738388,1.466666667,-1.767738978,-3.000569344,0.009504318,0.3,1,0,-8.070621
2/1/1989,25.163872,1.2,2,26.640648,-1.4767761,1.5,1.2,1.7,0.866025404,0.5,-2.0003796,-2.0098839,-2.1989517,0,-1.8,La Niña,-1.829013189,1.3,-1.774682363,-1.772131348,0.52360344,-0.3,1,0,
3/1/1989,25.696878,1.1,3,27.137852,-1.4409733,1.2,1.5,1.2,1,6.12E-17,-1.4767761,-2.0003796,-2.0098839,2,0.8,El Niño,-1.639376322,1.266666667,-1.859012604,-1.58507061,0.03580284,-0.1,0,0,
4/1/1989,26.411278,1.6,4,27.688173,-1.2768955,1.1,1.2,1.5,0.866025404,-0.5,-1.4409733,-1.4767761,-2.0003796,0,-1.4,La Niña,-1.398214976,1.3,-1.733976682,-2.043032837,0.16407776,0.5,0,0,0.61227626
5/1/1989,26.925062,1.2,5,27.753109,-0.8280468,1.6,1.1,1.2,0.5,-0.866025404,-1.2768955,-1.4409733,-1.4767761,0,-1.1,La Niña,-1.181971868,1.3,-1.505492528,-0.993656158,0.44884872,-0.4,0,0,
6/1/1989,26.990847,0.7,6,27.59718,-0.6063328,1.2,1.6,1.1,1.22E-16,-1,-0.8280468,-1.2768955,-1.4409733,0,-0.8,La Niña,-0.903758367,1.166666667,-1.271567345,-0.424432945,0.22171402,-0.5,0,1,
7/1/1989,26.681242,0.9,7,27.18561,-0.5043678,0.7,1.2,1.6,-0.5,-0.866025404,-0.6063328,-0.8280468,-1.2768955,0,-0.6,La Niña,-0.646249135,0.933333333,-1.022232056,-0.453931046,0.10196495,0.2,0,1,-2.7478237
8/1/1989,26.128008,-0.3,8,26.803362,-0.675354,0.9,0.7,1.2,-0.866025404,-0.5,-0.5043678,-0.6063328,-0.8280468,1,-0.4,Neutral,-0.595351537,0.433333333,-0.888661702,0.202606201,-0.17098618,-1.2,0,1,
9/1/1989,26.195408,0.5,9,26.689117,-0.49370956,-0.3,0.9,0.7,-1,-1.84E-16,-0.675354,-0.5043678,-0.6063328,1,-0.3,Neutral,-0.557810465,0.366666667,-0.730784416,-0.246854782,0.18164444,0.8,0,0,
10/1/1989,26.142572,0.8,10,26.646967,-0.50439453,0.5,-0.3,0.9,-0.866025404,0.5,-0.49370956,-0.675354,-0.5043678,1,-0.3,Neutral,-0.557819366,0.333333333,-0.602034251,-0.403515625,-0.010684967,0.3,0,0,-1.1073146
11/1/1989,26.128708,-0.2,11,26.667572,-0.53886414,0.8,0.5,-0.3,-0.5,0.866025404,-0.50439453,-0.49370956,-0.675354,1,-0.2,Neutral,-0.512322744,0.366666667,-0.55383714,0.107772827,-0.034469604,-1,0,0,
12/1/1989,26.389977,-0.5,12,26.522655,-0.13267899,-0.2,0.8,0.5,-2.45E-16,1,-0.53886414,-0.50439453,-0.49370956,1,-0.2,Neutral,-0.391979218,0.033333333,-0.474894842,0.066339493,0.40618515,-0.3,1,0,
1/1/1990,26.39617,-0.1,1,26.448738,-0.052568436,-0.5,-0.2,0.8,0.5,0.866025404,-0.13267899,-0.53886414,-0.50439453,1,-0.1,Neutral,-0.241370519,-0.266666667,-0.399594943,0.005256844,0.08011055,0.4,1,0,11.724095
2/1/1990,26.686693,-1.8,2,26.640648,0.046045303,-0.1,-0.5,-0.2,0.866025404,0.5,-0.052568436,-0.13267899,-0.53886414,1,-0.1,Neutral,-0.046400706,-0.8,-0.279361725,-0.082881546,0.09861374,-1.7,1,0,
3/1/1990,27.003372,-0.4,3,27.137852,-0.13447952,-1.8,-0.1,-0.5,1,6.12E-17,0.046045303,-0.052568436,-0.13267899,0,-1.7,La Niña,-0.047000885,-0.766666667,-0.219490051,0.053791809,-0.18052483,1.4,0,0,
4/1/1990,27.709036,0.2,4,27.688173,0.02086258,-0.4,-1.8,-0.1,0.866025404,-0.5,-0.13447952,0.046045303,-0.052568436,1,0.2,Neutral,-0.02252388,-0.666666667,-0.1319472,0.004172516,0.1553421,0.6,0,0,3.246567
5/1/1990,27.89364,1.2,5,27.753109,0.14053154,0.2,-0.4,-1.8,0.5,-0.866025404,0.02086258,-0.13447952,0.046045303,1,0.3,Neutral,0.008971532,0.333333333,-0.018714587,0.168637848,0.11966896,1,0,0,
6/1/1990,27.39352,0.3,6,27.59718,-0.20365906,1.2,0.2,-0.4,1.22E-16,-1,0.14053154,0.02086258,-0.13447952,1,0.3,Neutral,-0.014088313,0.566666667,-0.030544599,-0.061097717,-0.3441906,-0.9,0,1,
7/1/1990,27.238018,0.5,7,27.18561,0.05240822,0.3,1.2,0.2,-0.5,-0.866025404,-0.20365906,0.14053154,0.02086258,1,0.3,Neutral,-0.0035731,0.666666667,-0.01304849,0.026204109,0.25606728,0.2,0,1,3.4953232
8/1/1990,26.943356,-0.2,8,26.803362,0.13999367,0.5,0.3,1.2,-0.866025404,-0.5,0.05240822,-0.20365906,0.14053154,1,0.3,Neutral,-0.003752391,0.2,0.002609571,-0.027998734,0.08758545,-0.7,0,1,
9/1/1990,26.659695,-0.7,9,26.689117,-0.02942276,-0.2,0.5,0.3,-1,-1.84E-16,0.13999367,0.05240822,-0.20365906,1,0.3,Neutral,0.054326375,-0.133333333,0.020119031,0.020595932,-0.16941643,-0.5,0,0,
10/1/1990,26.888048,0.3,10,26.646967,0.24108124,-0.7,-0.2,0.5,-0.866025404,0.5,-0.02942276,0.13999367,0.05240822,1,0.4,Neutral,0.117217382,-0.2,0.056822141,0.072324371,0.270504,1,0,0,5.776444
11/1/1990,26.652573,-0.5,11,26.667572,-0.01499939,0.3,-0.7,-0.2,-0.5,0.866025404,0.24108124,-0.02942276,0.13999367,1,0.4,Neutral,0.065553029,-0.3,0.030900319,0.007499695,-0.25608063,-0.8,0,0,
12/1/1990,26.800648,-0.2,12,26.522655,0.27799225,-0.5,0.3,-0.7,-2.45E-16,1,-0.01499939,0.24108124,-0.02942276,1,0.3,Neutral,0.168024699,-0.133333333,0.111175537,-0.05559845,0.29299164,0.3,1,0,
